Flexao Direita		Flexao Esquerda		Torcao Direita		Torcao Esquerda		Roll			Pitch			Yaw
831		1.270159		-1.557464		0.000000		0.000000		0.000000
-4.300848		0.147444		0.304608		-3.139479		-1.523678		-2.454919		74.873268
-4.303174		0.150331		0.304237		-3.139510		-1.523678		-2.454919		74.873268
-4.340313		0.118248		0.305538		-3.137071		-1.522685		-2.489329		74.879387
-4.340773		0.116814		0.305014		-3.134059		-1.522685		-2.489329		74.879387
-4.346833		0.107609		0.313688		-3.135682		-1.522685		-2.489329		74.879387
-4.385890		0.061727		0.307303		-3.123456		-1.517747		-2.535961		74.890793
-4.089336		0.358465		0.316898		-3.128828		-1.521316		-2.234883		74.899773
-3.783708		0.669796		0.321240		-3.138483		-1.531067		-1.928995		74.915176
-3.468964		0.979301		0.322951		-3.141054		-1.536023		-1.617872		74.925797
-3.138039		1.291187		0.332425		-3.145799		-1.544902		-1.296620		74.940613
-2.835733		1.599229		0.343805		-3.155384		-1.551040		-0.992639		74.952293
-2.535055		1.905732		0.349025		-3.162440		-1.554907		-0.689404		74.961693
-2.229391		2.211515		0.359874		-3.174586		-1.566237		-0.386928		74.978714
-1.911134		2.523244		0.364465		-3.183419		-1.573090		-0.068524		74.991615
-2.085643		2.362062		0.366304		-3.192929		-1.578553		0.232377		75.002861
-2.374590		2.078855		0.369188		-3.198630		-1.582317		0.521621		75.012108
-2.684757		1.767675		0.363430		-3.200086		-1.582163		0.832235		75.017784
-2.684968		1.766678		0.362434		-3.195562		-1.582163		0.832235		75.017784
-2.637561		1.809603		0.363702		-3.191906		-1.581019		0.780050		75.021042
-2.608662		1.847395		0.365382		-3.193834		-1.579817		0.748624		75.023621
-2.570353		1.890797		0.360997		-3.196032		-1.578829		0.716881		75.025612
-2.539181		1.916174		0.360129		-3.190667		-1.578056		0.687972		75.024513
-2.508126		1.948262		0.358597		-3.189009		-1.576883		0.656998		75.027206
